public_isolate_id,dataset,cluster,posterior_probability,assigned
EC02343,3GCR,3G-MDR+FQ,0.30407919600450695,FALSE
EC02344,3GCR,3G-FQ,7.770221251722767e-22,FALSE
EC02344,3GCR,3G-LowR,1.8167270794414753e-13,FALSE
EC02344,3GCR,3G-MDR,0.9995137435268762,TRUE
EC02344,3GCR,3G-MDR+FQ,4.8625647294252614e-4,FALSE
EC02345,3GCR,3G-FQ,0.35960475621762034,FALSE
EC02345,3GCR,3G-LowR,3.920381623861283e-14,FALSE
EC02345,3GCR,3G-MDR,4.975088887730769e-4,FALSE
EC02345,3GCR,3G-MDR+FQ,0.6398977348935677,TRUE
EC02346,3GCR,3G-FQ,0.0884858399831307,FALSE
EC02346,3GCR,3G-LowR,9.313118028039187e-11,FALSE
EC02346,3GCR,3G-MDR,0.00174370325133541,FALSE
EC02346,3GCR,3G-MDR+FQ,0.9097704566724027,TRUE
EC02347,3GCR,3G-FQ,0.9719178114261844,TRUE
EC02347,3GCR,3G-LowR,8.627487996975048e-4,FALSE
EC02347,3GCR,3G-MDR,1.496990297368397e-4,FALSE
EC02347,3GCR,3G-MDR+FQ,0.027069740744381,FALSE
EC02348,3GCR,3G-FQ,0.19510892436747815,FALSE
EC02348,3GCR,3G-LowR,2.2581100316992295e-14,FALSE
EC02348,3GCR,3G-MDR,0.00130359812873891,FALSE
EC02348,3GCR,3G-MDR+FQ,0.8035874775037601,TRUE
EC02349,3GCR,3G-FQ,0.0068440261734736,FALSE
EC02349,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC02349,3GCR,3G-MDR,0.00104809788841205,FALSE
EC02349,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC02350,Indicator,I-FQ,0.00450907732499163,FALSE
EC02350,Indicator,I-LowR,0.00110357477875699,FALSE
EC02350,Indicator,I-MDR,0.03359856734585236,FALSE
EC02350,Indicator,I-MDR+FQ,0.00316871557788684,FALSE
EC02350,Indicator,I-TriR,0.9576200649725124,TRUE
EC02351,3GCR,3G-FQ,0.02260614495089722,FALSE
EC02351,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC02351,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC02351,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC02352,Indicator,I-FQ,0,FALSE
EC02352,Indicator,I-LowR,0.9960472403517876,TRUE
EC02352,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC02352,Indicator,I-MDR+FQ,0,FALSE
EC02352,Indicator,I-TriR,0.00386639595335505,FALSE
EC02353,3GCR,3G-FQ,1.8924924656344476e-22,FALSE
EC02353,3GCR,3G-LowR,1.2532964514089295e-17,FALSE
EC02353,3GCR,3G-MDR,0.9996025842333992,TRUE
EC02353,3GCR,3G-MDR+FQ,3.974157666006198e-4,FALSE
EC02354,3GCR,3G-FQ,0.7733707289882695,TRUE
EC02354,3GCR,3G-LowR,4.441647953303711e-5,FALSE
EC02354,3GCR,3G-MDR,6.649101145371703e-4,FALSE
EC02354,3GCR,3G-MDR+FQ,0.22591994441766075,FALSE
EC02355,3GCR,3G-FQ,6.569177279935461e-4,FALSE
EC02355,3GCR,3G-LowR,9.014579102136598e-23,FALSE
EC02355,3GCR,3G-MDR,5.615480595835671e-4,FALSE
EC02355,3GCR,3G-MDR+FQ,0.9987815342124232,TRUE
EC02356,Indicator,I-FQ,0.02194519838361394,FALSE
EC02356,Indicator,I-LowR,0.9632751720215836,TRUE
EC02356,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC02356,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC02356,Indicator,I-TriR,0.01468888579672739,FALSE
EC02357,3GCR,3G-FQ,0.05056397760224269,FALSE
EC02357,3GCR,3G-LowR,2.8438352841492204e-15,FALSE
EC02357,3GCR,3G-MDR,6.48648260883009e-4,FALSE
EC02357,3GCR,3G-MDR+FQ,0.9487873741368716,TRUE
EC02358,Indicator,I-FQ,0.7324133869780286,TRUE
EC02358,Indicator,I-LowR,6.3321026334297405e-55,FALSE
EC02358,Indicator,I-MDR,5.376958700891139e-4,FALSE
EC02358,Indicator,I-MDR+FQ,0.1557469807713266,FALSE
EC02358,Indicator,I-TriR,0.11130193638055598,FALSE
EC02359,3GCR,3G-FQ,5.079469106843439e-9,FALSE
EC02359,3GCR,3G-LowR,0.8448134156883861,TRUE
EC02359,3GCR,3G-MDR,0.1432309656880538,FALSE
EC02359,3GCR,3G-MDR+FQ,0.01195561354409057,FALSE
EC02360,Indicator,I-FQ,0.9753112064970144,TRUE
EC02360,Indicator,I-LowR,3.68320593496096e-54,FALSE
EC02360,Indicator,I-MDR,7.175018235226847e-6,FALSE
EC02360,Indicator,I-MDR+FQ,0.00610540234770249,FALSE
EC02360,Indicator,I-TriR,0.01857621613704786,FALSE
EC02361,3GCR,3G-FQ,0.02260614495089722,FALSE
EC02361,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC02361,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC02361,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC02362,Indicator,I-FQ,0,FALSE
EC02362,Indicator,I-LowR,0.9960472403517876,TRUE
EC02362,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC02362,Indicator,I-MDR+FQ,0,FALSE
EC02362,Indicator,I-TriR,0.00386639595335505,FALSE
EC02363,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC02363,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC02363,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC02363,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC02364,Indicator,I-FQ,0.02194519838361394,FALSE
EC02364,Indicator,I-LowR,0.9632751720215836,TRUE
EC02364,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC02364,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC02364,Indicator,I-TriR,0.01468888579672739,FALSE
EC02365,Indicator,I-FQ,0.00104171914393691,FALSE
EC02365,Indicator,I-LowR,3.497191895587393e-180,FALSE
EC02365,Indicator,I-MDR,8.340458175447958e-4,FALSE
EC02365,Indicator,I-MDR+FQ,0.9981185266471884,TRUE
EC02365,Indicator,I-TriR,5.708391329422534e-6,FALSE
EC02366,Indicator,I-FQ,0.00104171914393691,FALSE
EC02366,Indicator,I-LowR,3.497191895587393e-180,FALSE
EC02366,Indicator,I-MDR,8.340458175447958e-4,FALSE
EC02366,Indicator,I-MDR+FQ,0.9981185266471884,TRUE
EC02366,Indicator,I-TriR,5.708391329422534e-6,FALSE
EC02367,Indicator,I-FQ,0.00288960218575193,FALSE
EC02367,Indicator,I-LowR,1.576293854767781e-4,FALSE
EC02367,Indicator,I-MDR,0.01771089978481796,FALSE
EC02367,Indicator,I-MDR+FQ,0.00147375597028515,FALSE
EC02367,Indicator,I-TriR,0.9777681126736686,TRUE
EC02368,3GCR,3G-FQ,0.9956405536936902,TRUE
EC02368,3GCR,3G-LowR,0.0017131567822756,FALSE
EC02368,3GCR,3G-MDR,1.653862544187506e-5,FALSE
EC02368,3GCR,3G-MDR+FQ,0.0026297508985926,FALSE
EC02369,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC02369,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC02369,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC02369,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC02370,Indicator,I-FQ,0.21960375104297217,FALSE
EC02370,Indicator,I-LowR,1.4849201226943371e-68,FALSE
EC02370,Indicator,I-MDR,0.00884412725740561,FALSE
EC02370,Indicator,I-MDR+FQ,0.7715091582873069,TRUE
EC02370,Indicator,I-TriR,4.296341231530006e-5,FALSE
EC02371,Indicator,I-FQ,0.1043939231186052,FALSE
EC02371,Indicator,I-LowR,0.337618135273075,FALSE
EC02371,Indicator,I-MDR,0.00163569513414058,FALSE
EC02371,Indicator,I-MDR+FQ,1.5018533576576667e-4,FALSE
EC02371,Indicator,I-TriR,0.5562020611384139,TRUE
EC02372,3GCR,3G-FQ,6.569177279935461e-4,FALSE
EC02372,3GCR,3G-LowR,9.014579102136598e-23,FALSE
EC02372,3GCR,3G-MDR,5.615480595835671e-4,FALSE
EC02372,3GCR,3G-MDR+FQ,0.9987815342124232,TRUE
EC02373,3GCR,3G-FQ,0.9956405536936902,TRUE
EC02373,3GCR,3G-LowR,0.0017131567822756,FALSE
EC02373,3GCR,3G-MDR,1.653862544187506e-5,FALSE
EC02373,3GCR,3G-MDR+FQ,0.0026297508985926,FALSE
EC02374,3GCR,3G-FQ,0.00151123149182572,FALSE
EC02374,3GCR,3G-LowR,1.5576114444077344e-21,FALSE
EC02374,3GCR,3G-MDR,4.4434736934181065e-4,FALSE
EC02374,3GCR,3G-MDR+FQ,0.9980444211388326,TRUE
EC02375,3GCR,3G-FQ,7.770221251722767e-22,FALSE
EC02375,3GCR,3G-LowR,1.8167270794414753e-13,FALSE
EC02375,3GCR,3G-MDR,0.9995137435268762,TRUE
EC02375,3GCR,3G-MDR+FQ,4.8625647294252614e-4,FALSE
EC02376,3GCR,3G-FQ,3.027593960119298e-20,FALSE
EC02376,3GCR,3G-LowR,0.839149252084172,TRUE
EC02376,3GCR,3G-MDR,0.16083853228544412,FALSE
EC02376,3GCR,3G-MDR+FQ,1.221563038361004e-5,FALSE
EC02377,3GCR,3G-FQ,5.079469106843439e-9,FALSE
EC02377,3GCR,3G-LowR,0.8448134156883861,TRUE
EC02377,3GCR,3G-MDR,0.1432309656880538,FALSE
EC02377,3GCR,3G-MDR+FQ,0.01195561354409057,FALSE
EC02378,3GCR,3G-FQ,0.02260614495089722,FALSE
EC02378,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC02378,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC02378,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC02379,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC02379,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC02379,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC02379,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC02380,Indicator,I-FQ,0.9970144357369032,TRUE
EC02380,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC02380,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC02380,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC02380,Indicator,I-TriR,0.00238565399371799,FALSE
EC02381,Indicator,I-FQ,0.02194519838361394,FALSE
EC02381,Indicator,I-LowR,0.9632751720215836,TRUE
EC02381,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC02381,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC02381,Indicator,I-TriR,0.01468888579672739,FALSE
EC02382,3GCR,3G-FQ,0.02260614495089722,FALSE
EC02382,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC02382,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC02382,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC02383,Indicator,I-FQ,0.02194519838361394,FALSE
EC02383,Indicator,I-LowR,0.9632751720215836,TRUE
EC02383,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC02383,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC02383,Indicator,I-TriR,0.01468888579672739,FALSE
EC02384,3GCR,3G-FQ,1.141117316856323e-12,FALSE
EC02384,3GCR,3G-LowR,4.4008935328201414e-20,FALSE
EC02384,3GCR,3G-MDR,0.3258940972589897,FALSE
EC02384,3GCR,3G-MDR+FQ,0.6741059027398694,TRUE
EC02385,Indicator,I-FQ,0,FALSE
EC02385,Indicator,I-LowR,5.911598197282357e-121,FALSE
EC02385,Indicator,I-MDR,0.99859003063666,TRUE
EC02385,Indicator,I-MDR+FQ,0,FALSE
EC02385,Indicator,I-TriR,0.00140996936334035,FALSE
EC02386,3GCR,3G-FQ,3.070736805558292e-9,FALSE
EC02386,3GCR,3G-LowR,0.9899762655894594,TRUE
EC02386,3GCR,3G-MDR,0.00933831631743807,FALSE
EC02386,3GCR,3G-MDR+FQ,6.85415022365414e-4,FALSE
EC02387,3GCR,3G-FQ,0.8868261344131669,TRUE
EC02387,3GCR,3G-LowR,3.825503012855638e-4,FALSE
EC02387,3GCR,3G-MDR,2.622583723587483e-4,FALSE
EC02387,3GCR,3G-MDR+FQ,0.11252905691318864,FALSE
EC02388,3GCR,3G-FQ,0.05056397760224269,FALSE
EC02388,3GCR,3G-LowR,2.8438352841492204e-15,FALSE
EC02388,3GCR,3G-MDR,6.48648260883009e-4,FALSE
EC02388,3GCR,3G-MDR+FQ,0.9487873741368716,TRUE
EC02389,3GCR,3G-FQ,1.8416691907712376e-20,FALSE
EC02389,3GCR,3G-LowR,0.9894478614034784,TRUE
EC02389,3GCR,3G-MDR,0.01055143392396961,FALSE
EC02389,3GCR,3G-MDR+FQ,7.046725519681873e-7,FALSE
EC02390,3GCR,3G-FQ,0.19510892436747815,FALSE
EC02390,3GCR,3G-LowR,2.2581100316992295e-14,FALSE
EC02390,3GCR,3G-MDR,0.00130359812873891,FALSE
EC02390,3GCR,3G-MDR+FQ,0.8035874775037601,TRUE
EC02391,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC02391,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC02391,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC02391,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC02392,3GCR,3G-FQ,6.569177279935461e-4,FALSE
EC02392,3GCR,3G-LowR,9.014579102136598e-23,FALSE
EC02392,3GCR,3G-MDR,5.615480595835671e-4,FALSE
EC02392,3GCR,3G-MDR+FQ,0.9987815342124232,TRUE
EC02393,3GCR,3G-FQ,3.070736805558292e-9,FALSE
EC02393,3GCR,3G-LowR,0.9899762655894594,TRUE
EC02393,3GCR,3G-MDR,0.00933831631743807,FALSE
EC02393,3GCR,3G-MDR+FQ,6.85415022365414e-4,FALSE
EC02394,3GCR,3G-FQ,0.98726299983008,TRUE
EC02394,3GCR,3G-LowR,8.255105651865751e-4,FALSE
EC02394,3GCR,3G-MDR,3.148698875437978e-5,FALSE
EC02394,3GCR,3G-MDR+FQ,0.01188000261597847,FALSE
EC02395,Indicator,I-FQ,0.8271245581533909,TRUE
EC02395,Indicator,I-LowR,9.851202990069449e-55,FALSE
EC02395,Indicator,I-MDR,8.302634911962076e-5,FALSE
EC02395,Indicator,I-MDR+FQ,0.04684364308637337,FALSE
EC02395,Indicator,I-TriR,0.12594877241111613,FALSE
EC02396,3GCR,3G-FQ,1.470967211912152e-21,FALSE
EC02396,3GCR,3G-LowR,4.834049356962697e-8,FALSE
EC02396,3GCR,3G-MDR,0.9997808605563276,TRUE
EC02396,3GCR,3G-MDR+FQ,2.190911031791056e-4,FALSE
EC02397,Indicator,I-FQ,0,FALSE
EC02397,Indicator,I-LowR,3.0796817560778824e-19,FALSE
EC02397,Indicator,I-MDR,0.9997970884593456,TRUE
EC02397,Indicator,I-MDR+FQ,0,FALSE
EC02397,Indicator,I-TriR,2.029115406544249e-4,FALSE
EC02398,3GCR,3G-FQ,0.0068440261734736,FALSE
EC02398,3GCR,3G-LowR,1.451591958233737e-20,FALSE
EC02398,3GCR,3G-MDR,0.00104809788841205,FALSE
EC02398,3GCR,3G-MDR+FQ,0.9921078759381144,TRUE
EC02399,3GCR,3G-FQ,0.02260614495089722,FALSE
EC02399,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC02399,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC02399,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC02400,3GCR,3G-FQ,0.05083519914224706,FALSE
EC02400,3GCR,3G-LowR,3.5856593429054856e-16,FALSE
EC02400,3GCR,3G-MDR,3.925777765460503e-4,FALSE
EC02400,3GCR,3G-MDR+FQ,0.9487722230812063,TRUE
EC02401,Indicator,I-FQ,0,FALSE
EC02401,Indicator,I-LowR,2.3786935162817836e-15,FALSE
EC02401,Indicator,I-MDR,0.9993018321745416,TRUE
EC02401,Indicator,I-MDR+FQ,0,FALSE
EC02401,Indicator,I-TriR,6.981678254556393e-4,FALSE
EC02402,3GCR,3G-FQ,0.9956405536936902,TRUE
EC02402,3GCR,3G-LowR,0.0017131567822756,FALSE
EC02402,3GCR,3G-MDR,1.653862544187506e-5,FALSE
EC02402,3GCR,3G-MDR+FQ,0.0026297508985926,FALSE
EC02403,3GCR,3G-FQ,7.770221251722767e-22,FALSE
EC02403,3GCR,3G-LowR,1.8167270794414753e-13,FALSE
EC02403,3GCR,3G-MDR,0.9995137435268762,TRUE
EC02403,3GCR,3G-MDR+FQ,4.8625647294252614e-4,FALSE
EC02404,3GCR,3G-FQ,0.7733707289882695,TRUE
EC02404,3GCR,3G-LowR,4.441647953303711e-5,FALSE
EC02404,3GCR,3G-MDR,6.649101145371703e-4,FALSE
EC02404,3GCR,3G-MDR+FQ,0.22591994441766075,FALSE
EC02405,Indicator,I-FQ,0.02194519838361394,FALSE
EC02405,Indicator,I-LowR,0.9632751720215836,TRUE
EC02405,Indicator,I-MDR,8.771863423291378e-5,FALSE
EC02405,Indicator,I-MDR+FQ,3.0251638424035813e-6,FALSE
EC02405,Indicator,I-TriR,0.01468888579672739,FALSE
EC02406,3GCR,3G-FQ,0.9956405536936902,TRUE
EC02406,3GCR,3G-LowR,0.0017131567822756,FALSE
EC02406,3GCR,3G-MDR,1.653862544187506e-5,FALSE
EC02406,3GCR,3G-MDR+FQ,0.0026297508985926,FALSE
EC02407,3GCR,3G-FQ,3.389196193701257e-23,FALSE
EC02407,3GCR,3G-LowR,1.4521716059291724e-19,FALSE
EC02407,3GCR,3G-MDR,0.9992535169854736,TRUE
EC02407,3GCR,3G-MDR+FQ,7.46483014526419e-4,FALSE
EC02408,3GCR,3G-FQ,0.7187503255930868,TRUE
EC02408,3GCR,3G-LowR,1.6124480430422197e-13,FALSE
EC02408,3GCR,3G-MDR,5.179073062049066e-4,FALSE
EC02408,3GCR,3G-MDR+FQ,0.2807317671005466,FALSE
EC02409,3GCR,3G-FQ,7.205290248617545e-21,FALSE
EC02409,3GCR,3G-LowR,3.265483503533562e-12,FALSE
EC02409,3GCR,3G-MDR,0.9995723967740414,TRUE
EC02409,3GCR,3G-MDR+FQ,4.2760322269286527e-4,FALSE
EC02410,Indicator,I-FQ,0,FALSE
EC02410,Indicator,I-LowR,0.9960472403517876,TRUE
EC02410,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC02410,Indicator,I-MDR+FQ,0,FALSE
EC02410,Indicator,I-TriR,0.00386639595335505,FALSE
EC02411,Indicator,I-FQ,7.432612227301813e-6,FALSE
EC02411,Indicator,I-LowR,5.348855242958064e-22,FALSE
EC02411,Indicator,I-MDR,0.9775844195389152,TRUE
EC02411,Indicator,I-MDR+FQ,0.02220251509461255,FALSE
EC02411,Indicator,I-TriR,2.056327542456244e-4,FALSE
EC02412,Indicator,I-FQ,7.432612227301813e-6,FALSE
EC02412,Indicator,I-LowR,5.348855242958064e-22,FALSE
EC02412,Indicator,I-MDR,0.9775844195389152,TRUE
EC02412,Indicator,I-MDR+FQ,0.02220251509461255,FALSE
EC02412,Indicator,I-TriR,2.056327542456244e-4,FALSE
EC02413,3GCR,3G-FQ,1.8416691907712376e-20,FALSE
EC02413,3GCR,3G-LowR,0.9894478614034784,TRUE
EC02413,3GCR,3G-MDR,0.01055143392396961,FALSE
EC02413,3GCR,3G-MDR+FQ,7.046725519681873e-7,FALSE
EC02414,Indicator,I-FQ,0,FALSE
EC02414,Indicator,I-LowR,0.9960472403517876,TRUE
EC02414,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC02414,Indicator,I-MDR+FQ,0,FALSE
EC02414,Indicator,I-TriR,0.00386639595335505,FALSE
EC02415,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC02415,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC02415,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC02415,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC02416,3GCR,3G-FQ,1.8924924656344476e-22,FALSE
EC02416,3GCR,3G-LowR,1.2532964514089295e-17,FALSE
EC02416,3GCR,3G-MDR,0.9996025842333992,TRUE
EC02416,3GCR,3G-MDR+FQ,3.974157666006198e-4,FALSE
EC02417,Indicator,I-FQ,0.13873790018650403,FALSE
EC02417,Indicator,I-LowR,9.084598604268232e-70,FALSE
EC02417,Indicator,I-MDR,0.00857451703846986,FALSE
EC02417,Indicator,I-MDR+FQ,0.8523411396496691,TRUE
EC02417,Indicator,I-TriR,3.46443125357247e-4,FALSE
EC02418,3GCR,3G-FQ,0.9719178114261844,TRUE
EC02418,3GCR,3G-LowR,8.627487996975048e-4,FALSE
EC02418,3GCR,3G-MDR,1.496990297368397e-4,FALSE
EC02418,3GCR,3G-MDR+FQ,0.027069740744381,FALSE
EC02419,3GCR,3G-FQ,4.224625600673218e-20,FALSE
EC02419,3GCR,3G-LowR,0.5690167498888313,TRUE
EC02419,3GCR,3G-MDR,0.430905593556157,FALSE
EC02419,3GCR,3G-MDR+FQ,7.765655501170145e-5,FALSE
EC02420,3GCR,3G-FQ,0.7733707289882695,TRUE
EC02420,3GCR,3G-LowR,4.441647953303711e-5,FALSE
EC02420,3GCR,3G-MDR,6.649101145371703e-4,FALSE
EC02420,3GCR,3G-MDR+FQ,0.22591994441766075,FALSE
EC02421,3GCR,3G-FQ,0.9719178114261844,TRUE
EC02421,3GCR,3G-LowR,8.627487996975048e-4,FALSE
EC02421,3GCR,3G-MDR,1.496990297368397e-4,FALSE
EC02421,3GCR,3G-MDR+FQ,0.027069740744381,FALSE
EC02422,Indicator,I-FQ,0.9970144357369032,TRUE
EC02422,Indicator,I-LowR,5.110278172949271e-53,FALSE
EC02422,Indicator,I-MDR,1.8711407118525763e-6,FALSE
EC02422,Indicator,I-MDR+FQ,5.980391286667505e-4,FALSE
EC02422,Indicator,I-TriR,0.00238565399371799,FALSE
EC02423,Indicator,I-FQ,0,FALSE
EC02423,Indicator,I-LowR,5.746089255501813e-22,FALSE
EC02423,Indicator,I-MDR,0.999943766939728,TRUE
EC02423,Indicator,I-MDR+FQ,0,FALSE
EC02423,Indicator,I-TriR,5.62330602719676e-5,FALSE
EC02424,3GCR,3G-FQ,3.1396051818950276e-5,FALSE
EC02424,3GCR,3G-LowR,3.140459449490293e-24,FALSE
EC02424,3GCR,3G-MDR,9.403586359346768e-5,FALSE
EC02424,3GCR,3G-MDR+FQ,0.999874568084588,TRUE
EC02425,3GCR,3G-FQ,0.00110376948810258,FALSE
EC02425,3GCR,3G-LowR,6.0246470758080574e-18,FALSE
EC02425,3GCR,3G-MDR,1.4423586854805855e-4,FALSE
EC02425,3GCR,3G-MDR+FQ,0.9987519946433492,TRUE
EC02426,3GCR,3G-FQ,1.8924924656344476e-22,FALSE
EC02426,3GCR,3G-LowR,1.2532964514089295e-17,FALSE
EC02426,3GCR,3G-MDR,0.9996025842333992,TRUE
EC02426,3GCR,3G-MDR+FQ,3.974157666006198e-4,FALSE
EC02427,Indicator,I-FQ,0.33745927091137123,FALSE
EC02427,Indicator,I-LowR,1.4970167044988662e-176,FALSE
EC02427,Indicator,I-MDR,5.681391198057058e-4,FALSE
EC02427,Indicator,I-MDR+FQ,0.6619261986971746,TRUE
EC02427,Indicator,I-TriR,4.639127164860387e-5,FALSE
EC02428,3GCR,3G-FQ,1.8924924656344476e-22,FALSE
EC02428,3GCR,3G-LowR,1.2532964514089295e-17,FALSE
EC02428,3GCR,3G-MDR,0.9996025842333992,TRUE
EC02428,3GCR,3G-MDR+FQ,3.974157666006198e-4,FALSE
EC02429,3GCR,3G-FQ,4.044288528888876e-22,FALSE
EC02429,3GCR,3G-LowR,4.59508636741436e-14,FALSE
EC02429,3GCR,3G-MDR,0.9988469562588788,TRUE
EC02429,3GCR,3G-MDR+FQ,0.00115304374107493,FALSE
EC02430,3GCR,3G-FQ,0.00505361020901154,FALSE
EC02430,3GCR,3G-LowR,1.8389356374239344e-17,FALSE
EC02430,3GCR,3G-MDR,3.6187246054419014e-4,FALSE
EC02430,3GCR,3G-MDR+FQ,0.9945845173304442,TRUE
EC02431,3GCR,3G-FQ,3.389196193701257e-23,FALSE
EC02431,3GCR,3G-LowR,1.4521716059291724e-19,FALSE
EC02431,3GCR,3G-MDR,0.9992535169854736,TRUE
EC02431,3GCR,3G-MDR+FQ,7.46483014526419e-4,FALSE
EC02432,Indicator,I-FQ,0,FALSE
EC02432,Indicator,I-LowR,0.9960472403517876,TRUE
EC02432,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC02432,Indicator,I-MDR+FQ,0,FALSE
EC02432,Indicator,I-TriR,0.00386639595335505,FALSE
EC02433,3GCR,3G-FQ,1.443122729997003e-4,FALSE
EC02433,3GCR,3G-LowR,9.623498467970171e-24,FALSE
EC02433,3GCR,3G-MDR,2.368539598399082e-4,FALSE
EC02433,3GCR,3G-MDR+FQ,0.9996188337671604,TRUE
EC02434,Indicator,I-FQ,0.04938127267478297,FALSE
EC02434,Indicator,I-LowR,0.6836104596547655,TRUE
EC02434,Indicator,I-MDR,0.00269326978791802,FALSE
EC02434,Indicator,I-MDR+FQ,6.15857650726346e-5,FALSE
EC02434,Indicator,I-TriR,0.26425341211746095,FALSE
EC02435,Indicator,I-FQ,0.00450907732499163,FALSE
EC02435,Indicator,I-LowR,0.00110357477875699,FALSE
EC02435,Indicator,I-MDR,0.03359856734585236,FALSE
EC02435,Indicator,I-MDR+FQ,0.00316871557788684,FALSE
EC02435,Indicator,I-TriR,0.9576200649725124,TRUE
EC02436,3GCR,3G-FQ,0.7733707289882695,TRUE
EC02436,3GCR,3G-LowR,4.441647953303711e-5,FALSE
EC02436,3GCR,3G-MDR,6.649101145371703e-4,FALSE
EC02436,3GCR,3G-MDR+FQ,0.22591994441766075,FALSE
EC02437,3GCR,3G-FQ,1.8416691907712376e-20,FALSE
EC02437,3GCR,3G-LowR,0.9894478614034784,TRUE
EC02437,3GCR,3G-MDR,0.01055143392396961,FALSE
EC02437,3GCR,3G-MDR+FQ,7.046725519681873e-7,FALSE
EC02438,3GCR,3G-FQ,9.543408077406803e-11,FALSE
EC02438,3GCR,3G-LowR,1.338938705248491e-13,FALSE
EC02438,3GCR,3G-MDR,0.6516058957825273,TRUE
EC02438,3GCR,3G-MDR+FQ,0.34839410412190447,FALSE
EC02439,3GCR,3G-FQ,0.02260614495089722,FALSE
EC02439,3GCR,3G-LowR,1.6927625932953091e-16,FALSE
EC02439,3GCR,3G-MDR,8.430995667504182e-4,FALSE
EC02439,3GCR,3G-MDR+FQ,0.9765507554823522,TRUE
EC02440,Indicator,I-FQ,0,FALSE
EC02440,Indicator,I-LowR,0.9960472403517876,TRUE
EC02440,Indicator,I-MDR,8.636369485758122e-5,FALSE
EC02440,Indicator,I-MDR+FQ,0,FALSE
EC02440,Indicator,I-TriR,0.00386639595335505,FALSE
EC02441,3GCR,3G-FQ,0.7733707289882695,TRUE
EC02441,3GCR,3G-LowR,4.441647953303711e-5,FALSE
EC02441,3GCR,3G-MDR,6.649101145371703e-4,FALSE
EC02441,3GCR,3G-MDR+FQ,0.22591994441766075,FALSE
EC02442,Indicator,I-FQ,0,FALSE
EC02442,Indicator,I-LowR,2.5675796785736027e-124,FALSE
EC02442,Indicator,I-MDR,0.9983228556077478,TRUE
EC02442,Indicator,I-MDR+FQ,0,FALSE
EC02442,Indicator,I-TriR,0.00167714439225201,FALSE
EC02443,Indicator,I-FQ,0,FALSE
EC02443,Indicator,I-LowR,0.9073155731809148,TRUE
EC02443,Indicator,I-MDR,0.00340360622069758,FALSE
EC02443,Indicator,I-MDR+FQ,0,FALSE
